Region,Year,Age,Pop
Abruzzo,2011,17,13100
Abruzzo,2011,18,13469
Abruzzo,2011,19,13579
Abruzzo,2011,20,13997
Abruzzo,2011,21,13993
Abruzzo,2011,22,14275
Abruzzo,2011,23,14158
Abruzzo,2011,24,14464
Abruzzo,2011,25,15213
Abruzzo,2011,26,15547
Abruzzo,2011,27,15513
Abruzzo,2011,28,16344
Abruzzo,2011,29,16033
Abruzzo,2011,30,16521
Abruzzo,2011,31,17301
Abruzzo,2011,32,17816
Abruzzo,2011,33,17944
Abruzzo,2011,34,18690
Abruzzo,2011,35,19034
Abruzzo,2011,36,19919
Abruzzo,2011,37,19729
Abruzzo,2011,38,20167
Abruzzo,2011,39,20595
Abruzzo,2011,40,20257
Abruzzo,2011,41,21134
Abruzzo,2011,42,21023
Abruzzo,2011,43,21160
Abruzzo,2011,44,21426
Abruzzo,2011,45,21580
Abruzzo,2011,46,21726
Abruzzo,2011,47,20369
Abruzzo,2011,48,19636
Abruzzo,2011,49,19456
Abruzzo,2011,50,19153
Abruzzo,2011,51,18880
Abruzzo,2011,52,18166
Abruzzo,2011,53,18057
Abruzzo,2011,54,17694
Abruzzo,2011,55,17682
Abruzzo,2011,56,17371
Abruzzo,2011,57,16389
Abruzzo,2011,58,16296
Abruzzo,2011,59,16506
Abruzzo,2011,60,17077
Abruzzo,2011,61,17338
Abruzzo,2011,62,17671
Abruzzo,2011,63,16907
Abruzzo,2011,64,16457
Abruzzo,2011,65,12353
Abruzzo,2011,66,13405
Abruzzo,2011,67,13066
Abruzzo,2011,68,12680
Abruzzo,2011,69,12829
Abruzzo,2011,70,14732
Abruzzo,2011,71,14784
Abruzzo,2011,72,13706
Abruzzo,2011,73,13698
Abruzzo,2011,74,12759
Abruzzo,2011,75,13058
Abruzzo,2011,76,12414
Abruzzo,2011,77,12652
Abruzzo,2011,78,11263
Abruzzo,2011,79,11324
Abruzzo,2011,80,11688
Abruzzo,2011,81,9971
Abruzzo,2011,82,9419
Abruzzo,2011,83,9045
Abruzzo,2011,84,8014
Abruzzo,2011,85,7353
Abruzzo,2011,86,6445
Abruzzo,2011,87,5711
Abruzzo,2011,88,5175
Abruzzo,2011,89,4443
Abruzzo,2011,90,3746
Abruzzo,2011,91,2060
Abruzzo,2011,92,1209
Abruzzo,2011,93,1051
Abruzzo,2011,94,1084
Abruzzo,2011,95,1006
Abruzzo,2011,96,678
Abruzzo,2011,97,458
Abruzzo,2011,98,341
Abruzzo,2011,99,219
Abruzzo,2011,100,331
Abruzzo,2011,Total,1329220
Abruzzo,2012,0,11176
Abruzzo,2012,1,11565
Abruzzo,2012,2,11260
Abruzzo,2012,3,11614
Abruzzo,2012,4,11480
Abruzzo,2012,5,11332
Abruzzo,2012,6,11476
Abruzzo,2012,7,11506
Abruzzo,2012,8,11527
Abruzzo,2012,9,11224
Abruzzo,2012,10,11732
Abruzzo,2012,11,11808
Abruzzo,2012,12,11691
Abruzzo,2012,13,11935
Abruzzo,2012,14,11845
Abruzzo,2012,15,12082
Abruzzo,2012,16,12203
Abruzzo,2012,17,12567
Abruzzo,2012,18,13199
Abruzzo,2012,19,13611
Abruzzo,2012,20,13764
Abruzzo,2012,21,14146
Abruzzo,2012,22,14229
Abruzzo,2012,23,14550
Abruzzo,2012,24,14365
Abruzzo,2012,25,14694
Abruzzo,2012,26,15430
Abruzzo,2012,27,15722
Abruzzo,2012,28,15708
Abruzzo,2012,29,16452
Abruzzo,2012,30,16115
Abruzzo,2012,31,16517
Abruzzo,2012,32,17209
Abruzzo,2012,33,17811
Abruzzo,2012,34,17950
Abruzzo,2012,35,18734
Abruzzo,2012,36,19135
Abruzzo,2012,37,19959
Abruzzo,2012,38,19750
Abruzzo,2012,39,20237
Abruzzo,2012,40,20626
Abruzzo,2012,41,20315
Abruzzo,2012,42,21175
Abruzzo,2012,43,21075
Abruzzo,2012,44,21190
Abruzzo,2012,45,21433
Abruzzo,2012,46,21608
Abruzzo,2012,47,21799
Abruzzo,2012,48,20401
Abruzzo,2012,49,19657
Abruzzo,2012,50,19480
Abruzzo,2012,51,19142
Abruzzo,2012,52,18877
Abruzzo,2012,53,18155
Abruzzo,2012,54,18037
Abruzzo,2012,55,17693
Abruzzo,2012,56,17694
Abruzzo,2012,57,17360
Abruzzo,2012,58,16392
Abruzzo,2012,59,16272
Abruzzo,2012,60,16506
Abruzzo,2012,61,17042
Abruzzo,2012,62,17292
Abruzzo,2012,63,17599
Abruzzo,2012,64,16846
Abruzzo,2012,65,16408
Abruzzo,2012,66,12293
Abruzzo,2012,67,13335
Abruzzo,2012,68,12963
Abruzzo,2012,69,12591
Abruzzo,2012,70,12685
Abruzzo,2012,71,14551
Abruzzo,2012,72,14612
Abruzzo,2012,73,13487
Abruzzo,2012,74,13478
Abruzzo,2012,75,12514
Abruzzo,2012,76,12715
Abruzzo,2012,77,12068
Abruzzo,2012,78,12237
Abruzzo,2012,79,10921
Abruzzo,2012,80,10883
Abruzzo,2012,81,11105
Abruzzo,2012,82,9458
Abruzzo,2012,83,8844
Abruzzo,2012,84,8358
Abruzzo,2012,85,7398
Abruzzo,2012,86,6722
Abruzzo,2012,87,5824
Abruzzo,2012,88,5027
Abruzzo,2012,89,4421
Abruzzo,2012,90,3827
Abruzzo,2012,91,3189
Abruzzo,2012,92,1740
Abruzzo,2012,93,975
Abruzzo,2012,94,830
Abruzzo,2012,95,866
Abruzzo,2012,96,795
Abruzzo,2012,97,526
Abruzzo,2012,98,356
Abruzzo,2012,99,258
Abruzzo,2012,100,388
Abruzzo,2012,Total,1331624
Abruzzo,2013,0,11307
Abruzzo,2013,1,11192
Abruzzo,2013,2,11623
Abruzzo,2013,3,11288
Abruzzo,2013,4,11667
Abruzzo,2013,5,11532
Abruzzo,2013,6,11377
Abruzzo,2013,7,11484
Abruzzo,2013,8,11522
Abruzzo,2013,9,11544
Abruzzo,2013,10,11244
Abruzzo,2013,11,11759
Abruzzo,2013,12,11842
Abruzzo,2013,13,11679
Abruzzo,2013,14,11963
Abruzzo,2013,15,11843
Abruzzo,2013,16,12101
Abruzzo,2013,17,12221
Abruzzo,2013,18,12648
Abruzzo,2013,19,13268
Abruzzo,2013,20,13738
Abruzzo,2013,21,13924
Abruzzo,2013,22,14353
Abruzzo,2013,23,14440
Abruzzo,2013,24,14742
Abruzzo,2013,25,14550
Abruzzo,2013,26,14841
Abruzzo,2013,27,15520
Abruzzo,2013,28,15797
Abruzzo,2013,29,15810
Abruzzo,2013,30,16512
Abruzzo,2013,31,16207
Abruzzo,2013,32,16582
Abruzzo,2013,33,17249
Abruzzo,2013,34,17830
Abruzzo,2013,35,18039
Abruzzo,2013,36,18828
Abruzzo,2013,37,19211
Abruzzo,2013,38,20039
Abruzzo,2013,39,19806
Abruzzo,2013,40,20322
Abruzzo,2013,41,20706
Abruzzo,2013,42,20373
Abruzzo,2013,43,21228
Abruzzo,2013,44,21138
Abruzzo,2013,45,21264
Abruzzo,2013,46,21467
Abruzzo,2013,47,21616
Abruzzo,2013,48,21829
Abruzzo,2013,49,20444
Abruzzo,2013,50,19682
Abruzzo,2013,51,19494
Abruzzo,2013,52,19104
Abruzzo,2013,53,18852
Abruzzo,2013,54,18159
Abruzzo,2013,55,18018
Abruzzo,2013,56,17689
Abruzzo,2013,57,17659
Abruzzo,2013,58,17338
Abruzzo,2013,59,16385
Abruzzo,2013,60,16203
Abruzzo,2013,61,16407
Abruzzo,2013,62,16970
Abruzzo,2013,63,17238
Abruzzo,2013,64,17521
Abruzzo,2013,65,16755
Abruzzo,2013,66,16274
Abruzzo,2013,67,12164
Abruzzo,2013,68,13179
Abruzzo,2013,69,12790
Abruzzo,2013,70,12426
Abruzzo,2013,71,12500
Abruzzo,2013,72,14321
Abruzzo,2013,73,14382
Abruzzo,2013,74,13201
Abruzzo,2013,75,13141
Abruzzo,2013,76,12188
Abruzzo,2013,77,12346
Abruzzo,2013,78,11693
Abruzzo,2013,79,11799
Abruzzo,2013,80,10460
Abruzzo,2013,81,10371
Abruzzo,2013,82,10536
Abruzzo,2013,83,8858
Abruzzo,2013,84,8240
Abruzzo,2013,85,7733
Abruzzo,2013,86,6764
Abruzzo,2013,87,6076
Abruzzo,2013,88,5143
Abruzzo,2013,89,4367
Abruzzo,2013,90,3819
Abruzzo,2013,91,3217
Abruzzo,2013,92,2562
Abruzzo,2013,93,1389
Abruzzo,2013,94,761
Abruzzo,2013,95,620
Abruzzo,2013,96,653
Abruzzo,2013,97,579
Abruzzo,2013,98,384
Abruzzo,2013,99,245
Abruzzo,2013,100,419
Abruzzo,2013,Total,1332583
Abruzzo,2014,0,10689
Abruzzo,2014,1,11200
Abruzzo,2014,2,11196
Abruzzo,2014,3,11578
Abruzzo,2014,4,11317
Abruzzo,2014,5,11693
Abruzzo,2014,6,11519
Abruzzo,2014,7,11393
Abruzzo,2014,8,11490
Abruzzo,2014,9,11570
Abruzzo,2014,10,11490
Abruzzo,2014,11,11266
Abruzzo,2014,12,11756
Abruzzo,2014,13,11850
Abruzzo,2014,14,11682
Abruzzo,2014,15,11938
Abruzzo,2014,16,11844
Abruzzo,2014,17,12090
Abruzzo,2014,18,12252
Abruzzo,2014,19,12724
Abruzzo,2014,20,13352
Abruzzo,2014,21,13852
Abruzzo,2014,22,14045
Abruzzo,2014,23,14481
Abruzzo,2014,24,14568
Abruzzo,2014,25,14797
Abruzzo,2014,26,14605
Abruzzo,2014,27,14877
Abruzzo,2014,28,15504
Abruzzo,2014,29,15745
Abruzzo,2014,30,15730
Abruzzo,2014,31,16414
Abruzzo,2014,32,16174
Abruzzo,2014,33,16539
Abruzzo,2014,34,17267
Abruzzo,2014,35,17843
Abruzzo,2014,36,17970
Abruzzo,2014,37,18830
Abruzzo,2014,38,19211
Abruzzo,2014,39,20016
Abruzzo,2014,40,19813
Abruzzo,2014,41,20341
Abruzzo,2014,42,20770
Abruzzo,2014,43,20411
Abruzzo,2014,44,21255
Abruzzo,2014,45,21127
Abruzzo,2014,46,21249
Abruzzo,2014,47,21473
Abruzzo,2014,48,21655
Abruzzo,2014,49,21828
Abruzzo,2014,50,20463
Abruzzo,2014,51,19696
Abruzzo,2014,52,19482
Abruzzo,2014,53,19088
Abruzzo,2014,54,18811
Abruzzo,2014,55,18152
Abruzzo,2014,56,17989
Abruzzo,2014,57,17676
Abruzzo,2014,58,17591
Abruzzo,2014,59,17304
Abruzzo,2014,60,16333
Abruzzo,2014,61,16150
Abruzzo,2014,62,16300
Abruzzo,2014,63,16867
Abruzzo,2014,64,17122
Abruzzo,2014,65,17379
Abruzzo,2014,66,16594
Abruzzo,2014,67,16087
Abruzzo,2014,68,12033
Abruzzo,2014,69,13030
Abruzzo,2014,70,12626
Abruzzo,2014,71,12238
Abruzzo,2014,72,12292
Abruzzo,2014,73,14068
Abruzzo,2014,74,14057
Abruzzo,2014,75,12904
Abruzzo,2014,76,12757
Abruzzo,2014,77,11825
Abruzzo,2014,78,11964
Abruzzo,2014,79,11298
Abruzzo,2014,80,11299
Abruzzo,2014,81,9962
Abruzzo,2014,82,9848
Abruzzo,2014,83,9946
Abruzzo,2014,84,8282
Abruzzo,2014,85,7599
Abruzzo,2014,86,7055
Abruzzo,2014,87,6118
Abruzzo,2014,88,5429
Abruzzo,2014,89,4488
Abruzzo,2014,90,3738
Abruzzo,2014,91,3229
Abruzzo,2014,92,2679
Abruzzo,2014,93,2067
Abruzzo,2014,94,1116
Abruzzo,2014,95,602
Abruzzo,2014,96,457
Abruzzo,2014,97,487
Abruzzo,2014,98,396
Abruzzo,2014,99,249
Abruzzo,2014,100,417
Abruzzo,2014,Total,1329918
Abruzzo,2015,0,10407
Abruzzo,2015,1,10617
Abruzzo,2015,2,11163
Abruzzo,2015,3,11204
Abruzzo,2015,4,11579
Abruzzo,2015,5,11330
Abruzzo,2015,6,11678
Abruzzo,2015,7,11514
Abruzzo,2015,8,11372
Abruzzo,2015,9,11483
Abruzzo,2015,10,11563
Abruzzo,2015,11,11493
Abruzzo,2015,12,11276
Abruzzo,2015,13,11752
Abruzzo,2015,14,11860
Abruzzo,2015,15,11694
Abruzzo,2015,16,11931
Abruzzo,2015,17,11869
Abruzzo,2015,18,12151
Abruzzo,2015,19,12275
Abruzzo,2015,20,12759
Abruzzo,2015,21,13411
Abruzzo,2015,22,13907
Abruzzo,2015,23,14079
Abruzzo,2015,24,14523
Abruzzo,2015,25,14603
Abruzzo,2015,26,14770
Abruzzo,2015,27,14604
Abruzzo,2015,28,14866
Abruzzo,2015,29,15442
Abruzzo,2015,30,15742
Abruzzo,2015,31,15698
Abruzzo,2015,32,16334
Abruzzo,2015,33,16122
Abruzzo,2015,34,16515
Abruzzo,2015,35,17237
Abruzzo,2015,36,17872
Abruzzo,2015,37,17938
Abruzzo,2015,38,18837
Abruzzo,2015,39,19187
Abruzzo,2015,40,19995
Abruzzo,2015,41,19751
Abruzzo,2015,42,20319
Abruzzo,2015,43,20788
Abruzzo,2015,44,20373
Abruzzo,2015,45,21233
Abruzzo,2015,46,21077
Abruzzo,2015,47,21270
Abruzzo,2015,48,21460
Abruzzo,2015,49,21580
Abruzzo,2015,50,21765
Abruzzo,2015,51,20398
Abruzzo,2015,52,19664
Abruzzo,2015,53,19411
Abruzzo,2015,54,19035
Abruzzo,2015,55,18762
Abruzzo,2015,56,18055
Abruzzo,2015,57,17906
Abruzzo,2015,58,17601
Abruzzo,2015,59,17559
Abruzzo,2015,60,17235
Abruzzo,2015,61,16237
Abruzzo,2015,62,16068
Abruzzo,2015,63,16134
Abruzzo,2015,64,16741
Abruzzo,2015,65,17041
Abruzzo,2015,66,17240
Abruzzo,2015,67,16414
Abruzzo,2015,68,15902
Abruzzo,2015,69,11934
Abruzzo,2015,70,12834
Abruzzo,2015,71,12431
Abruzzo,2015,72,12010
Abruzzo,2015,73,12095
Abruzzo,2015,74,13777
Abruzzo,2015,75,13769
Abruzzo,2015,76,12550
Abruzzo,2015,77,12435
Abruzzo,2015,78,11481
Abruzzo,2015,79,11551
Abruzzo,2015,80,10855
Abruzzo,2015,81,10790
Abruzzo,2015,82,9483
Abruzzo,2015,83,9255
Abruzzo,2015,84,9278
Abruzzo,2015,85,7692
Abruzzo,2015,86,7023
Abruzzo,2015,87,6392
Abruzzo,2015,88,5482
Abruzzo,2015,89,4762
Abruzzo,2015,90,3879
Abruzzo,2015,91,3187
Abruzzo,2015,92,2691
Abruzzo,2015,93,2156
Abruzzo,2015,94,1657
Abruzzo,2015,95,841
Abruzzo,2015,96,468
Abruzzo,2015,97,316
Abruzzo,2015,98,367
Abruzzo,2015,99,288
Abruzzo,2015,100,436
Abruzzo,2015,Total,1325836
Abruzzo,2016,0,10123
Abruzzo,2016,1,10350
Abruzzo,2016,2,10583
Abruzzo,2016,3,11127
Abruzzo,2016,4,11170
Abruzzo,2016,5,11547
Abruzzo,2016,6,11283
Abruzzo,2016,7,11672
Abruzzo,2016,8,11474
Abruzzo,2016,9,11356
Abruzzo,2016,10,11508
Abruzzo,2016,11,11540
Abruzzo,2016,12,11467
Abruzzo,2016,13,11293
Abruzzo,2016,14,11726
Abruzzo,2016,15,11850
Abruzzo,2016,16,11697
Abruzzo,2016,17,11944
Abruzzo,2016,18,11919
Abruzzo,2016,19,12218
Abruzzo,2016,20,12288
Abruzzo,2016,21,12819
Abruzzo,2016,22,13503
Abruzzo,2016,23,13969
Abruzzo,2016,24,14090
Abruzzo,2016,25,14512
Abruzzo,2016,26,14515
Abruzzo,2016,27,14781
Abruzzo,2016,28,14530
Abruzzo,2016,29,14765
Abruzzo,2016,30,15368
Abruzzo,2016,31,15608
Abruzzo,2016,32,15607
Abruzzo,2016,33,16241
Abruzzo,2016,34,16103
Abruzzo,2016,35,16490
Abruzzo,2016,36,17143
Abruzzo,2016,37,17831
Abruzzo,2016,38,17891
Abruzzo,2016,39,18818
Abruzzo,2016,40,19146
Abruzzo,2016,41,19982
Abruzzo,2016,42,19739
Abruzzo,2016,43,20289
Abruzzo,2016,44,20766
Abruzzo,2016,45,20322
Abruzzo,2016,46,21206
Abruzzo,2016,47,21008
Abruzzo,2016,48,21217
Abruzzo,2016,49,21385
Abruzzo,2016,50,21512
Abruzzo,2016,51,21677
Abruzzo,2016,52,20317
Abruzzo,2016,53,19586
Abruzzo,2016,54,19316
Abruzzo,2016,55,18992
Abruzzo,2016,56,18673
Abruzzo,2016,57,17987
Abruzzo,2016,58,17790
Abruzzo,2016,59,17537
Abruzzo,2016,60,17451
Abruzzo,2016,61,17132
Abruzzo,2016,62,16134
Abruzzo,2016,63,15977
Abruzzo,2016,64,16019
Abruzzo,2016,65,16623
Abruzzo,2016,66,16902
Abruzzo,2016,67,17073
Abruzzo,2016,68,16237
Abruzzo,2016,69,15689
Abruzzo,2016,70,11773
Abruzzo,2016,71,12656
Abruzzo,2016,72,12242
Abruzzo,2016,73,11781
Abruzzo,2016,74,11811
Abruzzo,2016,75,13483
Abruzzo,2016,76,13440
Abruzzo,2016,77,12207
Abruzzo,2016,78,12008
Abruzzo,2016,79,11082
Abruzzo,2016,80,11077
Abruzzo,2016,81,10375
Abruzzo,2016,82,10199
Abruzzo,2016,83,8928
Abruzzo,2016,84,8616
Abruzzo,2016,85,8541
Abruzzo,2016,86,7025
Abruzzo,2016,87,6354
Abruzzo,2016,88,5656
Abruzzo,2016,89,4716
Abruzzo,2016,90,4044
Abruzzo,2016,91,3261
Abruzzo,2016,92,2611
Abruzzo,2016,93,2161
Abruzzo,2016,94,1697
Abruzzo,2016,95,1250
Abruzzo,2016,96,637
Abruzzo,2016,97,331
Abruzzo,2016,98,228
Abruzzo,2016,99,248
Abruzzo,2016,100,453
Abruzzo,2016,Total,1319294
Abruzzo,2017,0,9969
Abruzzo,2017,1,10097
Abruzzo,2017,2,10342
Abruzzo,2017,3,10509
Abruzzo,2017,4,11053
Abruzzo,2017,5,11145
Abruzzo,2017,6,11541
Abruzzo,2017,7,11260
Abruzzo,2017,8,11671
Abruzzo,2017,9,11468
Abruzzo,2017,10,11358
Abruzzo,2017,11,11495
Abruzzo,2017,12,11521
Abruzzo,2017,13,11464
Abruzzo,2017,14,11313
Abruzzo,2017,15,11716
Abruzzo,2017,16,11847
Abruzzo,2017,17,11711
Abruzzo,2017,18,12084
Abruzzo,2017,19,12073
Abruzzo,2017,20,12305
Abruzzo,2017,21,12451
Abruzzo,2017,22,12907
Abruzzo,2017,23,13555
Abruzzo,2017,24,14030
Abruzzo,2017,25,14084
Abruzzo,2017,26,14482
Abruzzo,2017,27,14460
Abruzzo,2017,28,14749
Abruzzo,2017,29,14478
Abruzzo,2017,30,14774
Abruzzo,2017,31,15247
Abruzzo,2017,32,15496
Abruzzo,2017,33,15470
Abruzzo,2017,34,16114
Abruzzo,2017,35,16002
Abruzzo,2017,36,16429
Abruzzo,2017,37,17052
Abruzzo,2017,38,17767
Abruzzo,2017,39,17818
Abruzzo,2017,40,18730
Abruzzo,2017,41,19127
Abruzzo,2017,42,19941
Abruzzo,2017,43,19717
Abruzzo,2017,44,20246
Abruzzo,2017,45,20704
Abruzzo,2017,46,20308
Abruzzo,2017,47,21162
Abruzzo,2017,48,20953
Abruzzo,2017,49,21179
Abruzzo,2017,50,21346
Abruzzo,2017,51,21417
Abruzzo,2017,52,21608
Abruzzo,2017,53,20246
Abruzzo,2017,54,19506
Abruzzo,2017,55,19210
Abruzzo,2017,56,18913
Abruzzo,2017,57,18631
Abruzzo,2017,58,17923
Abruzzo,2017,59,17735
Abruzzo,2017,60,17452
Abruzzo,2017,61,17379
Abruzzo,2017,62,17062
Abruzzo,2017,63,16018
Abruzzo,2017,64,15886
Abruzzo,2017,65,15931
Abruzzo,2017,66,16481
Abruzzo,2017,67,16731
Abruzzo,2017,68,16937
Abruzzo,2017,69,16030
Abruzzo,2017,70,15482
Abruzzo,2017,71,11639
Abruzzo,2017,72,12482
Abruzzo,2017,73,12030
Abruzzo,2017,74,11574
Abruzzo,2017,75,11600
Abruzzo,2017,76,13151
Abruzzo,2017,77,13107
Abruzzo,2017,78,11877
Abruzzo,2017,79,11568
Abruzzo,2017,80,10685
Abruzzo,2017,81,10601
Abruzzo,2017,82,9877
Abruzzo,2017,83,9601
Abruzzo,2017,84,8357
Abruzzo,2017,85,7997
Abruzzo,2017,86,7804
Abruzzo,2017,87,6344
Abruzzo,2017,88,5689
Abruzzo,2017,89,5006
Abruzzo,2017,90,4069
Abruzzo,2017,91,3403
Abruzzo,2017,92,2723
Abruzzo,2017,93,2162
Abruzzo,2017,94,1737
Abruzzo,2017,95,1310
Abruzzo,2017,96,931
Abruzzo,2017,97,459
Abruzzo,2017,98,229
Abruzzo,2017,99,160
Abruzzo,2017,100,460
Abruzzo,2017,Total,1313930
Abruzzo,2018,0,9392
Abruzzo,2018,1,9900
Abruzzo,2018,2,10095
Abruzzo,2018,3,10275
Abruzzo,2018,4,10452
Abruzzo,2018,5,10971
Abruzzo,2018,6,11099
Abruzzo,2018,7,11510
Abruzzo,2018,8,11251
Abruzzo,2018,9,11659
Abruzzo,2018,10,11480
Abruzzo,2018,11,11338
Abruzzo,2018,12,11488
Abruzzo,2018,13,11494
Abruzzo,2018,14,11455
Abruzzo,2018,15,11306
Abruzzo,2018,16,11713
Abruzzo,2018,17,11878
Abruzzo,2018,18,11860
Abruzzo,2018,19,12305
Abruzzo,2018,20,12262
Abruzzo,2018,21,12449
Abruzzo,2018,22,12534
Abruzzo,2018,23,12992
Abruzzo,2018,24,13554
Abruzzo,2018,25,14097
Abruzzo,2018,26,14067
Abruzzo,2018,27,14407
Abruzzo,2018,28,14354
Abruzzo,2018,29,14694
Abruzzo,2018,30,14320
Abruzzo,2018,31,14672
Abruzzo,2018,32,15100
Abruzzo,2018,33,15365
Abruzzo,2018,34,15328
Abruzzo,2018,35,16043
Abruzzo,2018,36,15932
Abruzzo,2018,37,16321
Abruzzo,2018,38,16962
Abruzzo,2018,39,17681
Abruzzo,2018,40,17724
Abruzzo,2018,41,18622
Abruzzo,2018,42,19047
Abruzzo,2018,43,19844
Abruzzo,2018,44,19664
Abruzzo,2018,45,20158
Abruzzo,2018,46,20602
Abruzzo,2018,47,20237
Abruzzo,2018,48,21095
Abruzzo,2018,49,20917
Abruzzo,2018,50,21135
Abruzzo,2018,51,21282
Abruzzo,2018,52,21359
Abruzzo,2018,53,21493
Abruzzo,2018,54,20208
Abruzzo,2018,55,19437
Abruzzo,2018,56,19147
Abruzzo,2018,57,18828
Abruzzo,2018,58,18553
Abruzzo,2018,59,17839
Abruzzo,2018,60,17623
Abruzzo,2018,61,17324
Abruzzo,2018,62,17296
Abruzzo,2018,63,16964
Abruzzo,2018,64,15887
Abruzzo,2018,65,15776
Abruzzo,2018,66,15781
Abruzzo,2018,67,16292
Abruzzo,2018,68,16562
Abruzzo,2018,69,16749
Abruzzo,2018,70,15796
Abruzzo,2018,71,15251
Abruzzo,2018,72,11434
Abruzzo,2018,73,12247
Abruzzo,2018,74,11758
Abruzzo,2018,75,11310
Abruzzo,2018,76,11332
Abruzzo,2018,77,12808
Abruzzo,2018,78,12715
Abruzzo,2018,79,11446
Abruzzo,2018,80,11108
Abruzzo,2018,81,10184
Abruzzo,2018,82,10059
Abruzzo,2018,83,9298
Abruzzo,2018,84,8944
Abruzzo,2018,85,7733
Abruzzo,2018,86,7267
Abruzzo,2018,87,7041
Abruzzo,2018,88,5628
Abruzzo,2018,89,4916
Abruzzo,2018,90,4309
Abruzzo,2018,91,3400
Abruzzo,2018,92,2750
Abruzzo,2018,93,2191
Abruzzo,2018,94,1710
Abruzzo,2018,95,1331
Abruzzo,2018,96,1011
Abruzzo,2018,97,690
Abruzzo,2018,98,334
Abruzzo,2018,99,156
Abruzzo,2018,100,402
Abruzzo,2018,Total,1306059
Abruzzo,2019,0,8730
Abruzzo,2019,1,9426
Abruzzo,2019,2,9906
Abruzzo,2019,3,10077
Abruzzo,2019,4,10261
Abruzzo,2019,5,10438
Abruzzo,2019,6,10949
Abruzzo,2019,7,11103
Abruzzo,2019,8,11512
Abruzzo,2019,9,11277
Abruzzo,2019,10,11689
Abruzzo,2019,11,11460
Abruzzo,2019,12,11355
Abruzzo,2019,13,11499
Abruzzo,2019,14,11541
Abruzzo,2019,15,11472
Abruzzo,2019,16,11336
Abruzzo,2019,17,11718
Abruzzo,2019,18,11987
Abruzzo,2019,19,12065
Abruzzo,2019,20,12399
Abruzzo,2019,21,12374
Abruzzo,2019,22,12603
Abruzzo,2019,23,12583
Abruzzo,2019,24,13082
Abruzzo,2019,25,13545
Abruzzo,2019,26,14075
Abruzzo,2019,27,13989
Abruzzo,2019,28,14272
Abruzzo,2019,29,14328
Abruzzo,2019,30,14572
Abruzzo,2019,31,14251
Abruzzo,2019,32,14648
Abruzzo,2019,33,15059
Abruzzo,2019,34,15292
Abruzzo,2019,35,15280
Abruzzo,2019,36,15997
Abruzzo,2019,37,15893
Abruzzo,2019,38,16306
Abruzzo,2019,39,16940
Abruzzo,2019,40,17618
Abruzzo,2019,41,17728
Abruzzo,2019,42,18571
Abruzzo,2019,43,19017
Abruzzo,2019,44,19849
Abruzzo,2019,45,19655
Abruzzo,2019,46,20190
Abruzzo,2019,47,20601
Abruzzo,2019,48,20202
Abruzzo,2019,49,21062
Abruzzo,2019,50,20884
Abruzzo,2019,51,21090
Abruzzo,2019,52,21254
Abruzzo,2019,53,21290
Abruzzo,2019,54,21425
Abruzzo,2019,55,20176
Abruzzo,2019,56,19385
Abruzzo,2019,57,19082
Abruzzo,2019,58,18801
Abruzzo,2019,59,18497
Abruzzo,2019,60,17781
Abruzzo,2019,61,17532
Abruzzo,2019,62,17264
Abruzzo,2019,63,17230
Abruzzo,2019,64,16864
Abruzzo,2019,65,15790
Abruzzo,2019,66,15688
Abruzzo,2019,67,15685
Abruzzo,2019,68,16147
Abruzzo,2019,69,16394
Abruzzo,2019,70,16560
Abruzzo,2019,71,15570
Abruzzo,2019,72,15035
Abruzzo,2019,73,11225
Abruzzo,2019,74,12025
Abruzzo,2019,75,11497
Abruzzo,2019,76,11059
Abruzzo,2019,77,11024
Abruzzo,2019,78,12452
Abruzzo,2019,79,12315
Abruzzo,2019,80,11046
Abruzzo,2019,81,10640
Abruzzo,2019,82,9722
Abruzzo,2019,83,9471
Abruzzo,2019,84,8665
Abruzzo,2019,85,8310
Abruzzo,2019,86,7098
Abruzzo,2019,87,6619
Abruzzo,2019,88,6316
Abruzzo,2019,89,4984
Abruzzo,2019,90,4228
Abruzzo,2019,91,3682
Abruzzo,2019,92,2836
Abruzzo,2019,93,2258
Abruzzo,2019,94,1773
Abruzzo,2019,95,1335
Abruzzo,2019,96,1000
Abruzzo,2019,97,754
Abruzzo,2019,98,490
Abruzzo,2019,99,230
Abruzzo,2019,100,385
Abruzzo,2019,Total,1300645
Abruzzo,2020,0,8372
Abruzzo,2020,1,8810
Abruzzo,2020,2,9436
Abruzzo,2020,3,9971
Abruzzo,2020,4,10085
Abruzzo,2020,5,10300
Abruzzo,2020,6,10453
Abruzzo,2020,7,10966
Abruzzo,2020,8,11115
Abruzzo,2020,9,11479
Abruzzo,2020,10,11286
Abruzzo,2020,11,11691
Abruzzo,2020,12,11487
Abruzzo,2020,13,11364
Abruzzo,2020,14,11488
Abruzzo,2020,15,11594
Abruzzo,2020,16,11513
Abruzzo,2020,17,11386
Abruzzo,2020,18,11793
Abruzzo,2020,19,12059
Abruzzo,2020,20,12025
Abruzzo,2020,21,12419
Abruzzo,2020,22,12361
Abruzzo,2020,23,12600
Abruzzo,2020,24,12479
Abruzzo,2020,25,12992
Abruzzo,2020,26,13374
Abruzzo,2020,27,13928
Abruzzo,2020,28,13842
Abruzzo,2020,29,14063
Abruzzo,2020,30,14136
Abruzzo,2020,31,14409
Abruzzo,2020,32,14156
